benchmark_class,case_number,case_id,seed,container_length_mm,container_width_mm,container_height_mm,number_of_box_types,requested_units,requested_volume_m3,container_volume_m3,requested_volume_vs_container_pct,weight_kg,stackable,sequence,source_file,source_url
BR3,76,BR3-76,2510005,5870,2330,2200,8,144,29.736672,30.08962,98.82701077647374,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,77,BR3-77,2510105,5870,2330,2200,8,201,30.077502,30.08962,99.95972697561484,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,78,BR3-78,2510205,5870,2330,2200,8,155,30.026062,30.08962,99.78877101139861,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,79,BR3-79,2510305,5870,2330,2200,8,195,30.062966,30.08962,99.91141795742186,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,80,BR3-80,2510405,5870,2330,2200,8,114,29.861338,30.08962,99.24132641090183,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,81,BR3-81,2510505,5870,2330,2200,8,80,29.93328,30.08962,99.4804188288187,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,82,BR3-82,2510605,5870,2330,2200,8,174,29.91083,30.08962,99.40580838176089,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,83,BR3-83,2510705,5870,2330,2200,8,140,30.037202,30.08962,99.82579374548433,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,84,BR3-84,2510805,5870,2330,2200,8,101,29.977872,30.08962,99.6286161141284,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,85,BR3-85,2510905,5870,2330,2200,8,146,30.049079,30.08962,99.86526582921287,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,86,BR3-86,2511005,5870,2330,2200,8,155,29.924823,30.08962,99.45231279092258,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,87,BR3-87,2511105,5870,2330,2200,8,126,29.899423,30.08962,99.367898298483,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,88,BR3-88,2511205,5870,2330,2200,8,167,29.975124,30.08962,99.61948339659989,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,89,BR3-89,2511305,5870,2330,2200,8,90,29.989058,30.08962,99.66579172485396,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,90,BR3-90,2511405,5870,2330,2200,8,84,30.051846,30.08962,99.87446169144044,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,91,BR3-91,2511505,5870,2330,2200,8,183,29.88465,30.08962,99.31880163325427,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,92,BR3-92,2511605,5870,2330,2200,8,97,29.638422,30.08962,98.50048621418284,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,93,BR3-93,2511705,5870,2330,2200,8,84,29.836813,30.08962,99.15981989802464,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,94,BR3-94,2511805,5870,2330,2200,8,154,29.998899,30.08962,99.69849735556647,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,95,BR3-95,2511905,5870,2330,2200,8,178,30.040989,30.08962,99.83837948103033,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,96,BR3-96,2512005,5870,2330,2200,8,197,30.062222,30.08962,99.90894534394253,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,97,BR3-97,2512105,5870,2330,2200,8,166,30.019916,30.08962,99.7683453629524,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,98,BR3-98,2512205,5870,2330,2200,8,125,30.084587,30.08962,99.98327330155715,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,99,BR3-99,2512305,5870,2330,2200,8,110,29.654594,30.08962,98.55423232330618,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR3,100,BR3-100,2512405,5870,2330,2200,8,137,30.06411,30.08962,99.91521993298686,0,True,1,thpack3.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack3.txt
BR4,1,BR4-1,2502505,5870,2330,2200,10,106,29.36807,30.08962,97.60199696772509,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,2,BR4-2,2502605,5870,2330,2200,10,123,29.769699,30.08962,98.9367728804817,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,3,BR4-3,2502705,5870,2330,2200,10,135,30.034983,30.08962,99.8184191093141,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,4,BR4-4,2502805,5870,2330,2200,10,169,30.024961,30.08962,99.78511194225783,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,5,BR4-5,2502905,5870,2330,2200,10,130,29.926977,30.08962,99.45947140575387,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,6,BR4-6,2503005,5870,2330,2200,10,132,29.944178,30.08962,99.5166372988426,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,7,BR4-7,2503105,5870,2330,2200,10,138,29.971982,30.08962,99.609041257417,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,8,BR4-8,2503205,5870,2330,2200,10,107,30.045371,30.08962,99.85294264267877,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,9,BR4-9,2503305,5870,2330,2200,10,149,29.844973,30.08962,99.18693888457216,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,10,BR4-10,2503405,5870,2330,2200,10,133,29.737416,30.08962,98.82948338995308,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,11,BR4-11,2503505,5870,2330,2200,10,126,29.880029,30.08962,99.30344417775963,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,12,BR4-12,2503605,5870,2330,2200,10,114,30.019326,30.08962,99.76638455387605,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,13,BR4-13,2503705,5870,2330,2200,10,169,29.989343,30.08962,99.66673889533999,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,14,BR4-14,2503805,5870,2330,2200,10,105,29.888952,30.08962,99.33309892248556,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,15,BR4-15,2503905,5870,2330,2200,10,100,29.957352,30.08962,99.5604198391339,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,16,BR4-16,2504005,5870,2330,2200,10,138,29.994637,30.08962,99.68433300254374,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,17,BR4-17,2504105,5870,2330,2200,10,91,29.657619,30.08962,98.564285624079,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,18,BR4-18,2504205,5870,2330,2200,10,75,29.508494,30.08962,98.06868282151785,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,19,BR4-19,2504305,5870,2330,2200,10,138,29.760329,30.08962,98.90563257362506,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,20,BR4-20,2504405,5870,2330,2200,10,139,30.054769,30.08962,99.88417600488143,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,21,BR4-21,2504505,5870,2330,2200,10,114,29.944292,30.08962,99.51701616703701,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,22,BR4-22,2504605,5870,2330,2200,10,111,30.03337,30.08962,99.81305845670367,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,23,BR4-23,2504705,5870,2330,2200,10,98,29.308132,30.08962,97.40279870599895,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,24,BR4-24,2504805,5870,2330,2200,10,137,30.074942,30.08962,99.9512190582666,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,25,BR4-25,2504905,5870,2330,2200,10,133,29.961672,30.08962,99.57477694965905,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,26,BR4-26,2505005,5870,2330,2200,10,158,30.058881,30.08962,99.89784184712202,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,27,BR4-27,2505105,5870,2330,2200,10,119,29.730532,30.08962,98.80660506845882,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,28,BR4-28,2505205,5870,2330,2200,10,175,30.050173,30.08962,99.86890163451714,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,29,BR4-29,2505305,5870,2330,2200,10,127,30.009936,30.08962,99.73517777891512,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,30,BR4-30,2505405,5870,2330,2200,10,151,30.040321,30.08962,99.83615944634728,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,31,BR4-31,2505505,5870,2330,2200,10,145,30.062734,30.08962,99.91064692741217,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,32,BR4-32,2505605,5870,2330,2200,10,156,29.914213,30.08962,99.41705146160038,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,33,BR4-33,2505705,5870,2330,2200,10,132,30.024561,30.08962,99.78378258017216,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,34,BR4-34,2505805,5870,2330,2200,10,136,29.969938,30.08962,99.60224821715927,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,35,BR4-35,2505905,5870,2330,2200,10,151,29.935788,30.08962,99.48875392909582,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,36,BR4-36,2506005,5870,2330,2200,10,131,30.047871,30.08962,99.86125115571416,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,37,BR4-37,2506105,5870,2330,2200,10,136,29.730964,30.08962,98.80804077951134,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,38,BR4-38,2506205,5870,2330,2200,10,115,29.984672,30.08962,99.65121526958465,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,39,BR4-39,2506305,5870,2330,2200,10,225,30.068141,30.08962,99.92861657940513,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,40,BR4-40,2506405,5870,2330,2200,10,102,30.017977,30.08962,99.76190128024216,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,41,BR4-41,2506505,5870,2330,2200,10,113,30.002208,30.08962,99.70949450342012,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,42,BR4-42,2506605,5870,2330,2200,10,121,30.033928,30.08962,99.81491291681317,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,43,BR4-43,2506705,5870,2330,2200,10,90,29.988162,30.08962,99.66281395378206,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,44,BR4-44,2506805,5870,2330,2200,10,138,30.024267,30.08962,99.78280549903921,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,45,BR4-45,2506905,5870,2330,2200,10,158,30.086484,30.08962,99.9895778012484,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,46,BR4-46,2507005,5870,2330,2200,10,98,30.050775,30.08962,99.87090232445608,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,47,BR4-47,2507105,5870,2330,2200,10,138,29.9469,30.08962,99.52568360783552,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,48,BR4-48,2507205,5870,2330,2200,10,109,29.794461,30.08962,99.01906704039466,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,49,BR4-49,2507305,5870,2330,2200,10,106,29.615347,30.08962,98.42379863886616,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,50,BR4-50,2507405,5870,2330,2200,10,167,29.8884,30.08962,99.33126440280735,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,51,BR4-51,2507505,5870,2330,2200,10,184,29.972568,30.08962,99.61098877287252,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,52,BR4-52,2507605,5870,2330,2200,10,143,30.034436,30.08962,99.81660120666197,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,53,BR4-53,2507705,5870,2330,2200,10,101,29.913754,30.08962,99.41552601860708,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,54,BR4-54,2507805,5870,2330,2200,10,172,29.958486,30.08962,99.56418858064676,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,55,BR4-55,2507905,5870,2330,2200,10,143,30.009436,30.08962,99.73351607630804,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,56,BR4-56,2508005,5870,2330,2200,10,233,29.76948,30.08962,98.93604505473981,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,57,BR4-57,2508105,5870,2330,2200,10,96,29.850273,30.08962,99.20455293220719,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,58,BR4-58,2508205,5870,2330,2200,10,106,29.984192,30.08962,99.64962003508187,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,59,BR4-59,2508305,5870,2330,2200,10,199,30.084263,30.08962,99.98219651826776,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,60,BR4-60,2508405,5870,2330,2200,10,125,30.016571,30.08962,99.75722857251105,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,61,BR4-61,2508505,5870,2330,2200,10,121,29.88045,30.08962,99.3048433313548,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,62,BR4-62,2508605,5870,2330,2200,10,125,29.936827,30.08962,99.49220694711333,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,63,BR4-63,2508705,5870,2330,2200,10,100,30.057874,30.08962,99.89449517807138,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,64,BR4-64,2508805,5870,2330,2200,10,118,29.878082,30.08962,99.29697350780768,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,65,BR4-65,2508905,5870,2330,2200,10,156,30.065988,30.08962,99.92146128797904,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,66,BR4-66,2509005,5870,2330,2200,10,105,30.062041,30.08962,99.90834380759877,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,67,BR4-67,2509105,5870,2330,2200,10,170,29.892117,30.08962,99.34361749998837,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,68,BR4-68,2509205,5870,2330,2200,10,103,29.915512,30.08962,99.42136856497356,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,69,BR4-69,2509305,5870,2330,2200,10,157,30.042595,30.08962,99.84371686980427,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,70,BR4-70,2509405,5870,2330,2200,10,117,29.96595,30.08962,99.58899447716522,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,71,BR4-71,2509505,5870,2330,2200,10,138,30.04682,30.08962,99.85775825683409,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,72,BR4-72,2509605,5870,2330,2200,10,129,30.048429,30.08962,99.86310561582367,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,73,BR4-73,2509705,5870,2330,2200,10,117,29.939835,30.08962,99.5022037499975,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,74,BR4-74,2509805,5870,2330,2200,10,91,29.74197,30.08962,98.84461817729834,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,75,BR4-75,2509905,5870,2330,2200,10,148,30.04929,30.08962,99.86596706771306,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,76,BR4-76,2510005,5870,2330,2200,10,118,29.837344,30.08962,99.16158462619336,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,77,BR4-77,2510105,5870,2330,2200,10,179,29.764882,30.08962,98.9207640375651,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,78,BR4-78,2510205,5870,2330,2200,10,164,29.97359,30.08962,99.61438529300138,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,79,BR4-79,2510305,5870,2330,2200,10,217,29.982922,30.08962,99.64539931045988,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,80,BR4-80,2510405,5870,2330,2200,10,132,29.980587,30.08962,99.63763915928483,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,81,BR4-81,2510505,5870,2330,2200,10,104,30.029568,30.08962,99.80042287007946,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,82,BR4-82,2510605,5870,2330,2200,10,153,29.694121,30.08962,98.68559656120615,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,83,BR4-83,2510705,5870,2330,2200,10,128,30.073229,30.08962,99.94552606513474,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,84,BR4-84,2510805,5870,2330,2200,10,125,29.767738,30.08962,98.93025568285675,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,85,BR4-85,2510905,5870,2330,2200,10,123,29.980329,30.08962,99.63678172073958,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,86,BR4-86,2511005,5870,2330,2200,10,152,29.987285,30.08962,99.65989932740925,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,87,BR4-87,2511105,5870,2330,2200,10,108,29.526055,30.08962,98.12704514048366,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,88,BR4-88,2511205,5870,2330,2200,10,178,30.003768,30.08962,99.7146790155542,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,89,BR4-89,2511305,5870,2330,2200,10,93,29.822132,30.08962,99.1110289860756,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,90,BR4-90,2511405,5870,2330,2200,10,95,29.650998,30.08962,98.54228135815607,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,91,BR4-91,2511505,5870,2330,2200,10,134,30.047893,30.08962,99.86132427062887,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,92,BR4-92,2511605,5870,2330,2200,10,93,29.696555,30.08962,98.69368572949742,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,93,BR4-93,2511705,5870,2330,2200,10,78,29.71913,30.08962,98.768711602207,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,94,BR4-94,2511805,5870,2330,2200,10,141,30.042972,30.08962,99.84496979357,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,95,BR4-95,2511905,5870,2330,2200,10,181,29.863834,30.08962,99.24962163031637,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,96,BR4-96,2512005,5870,2330,2200,10,149,29.8143,30.08962,99.08500007643832,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,97,BR4-97,2512105,5870,2330,2200,10,142,29.89804,30.08962,99.36330202907182,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,98,BR4-98,2512205,5870,2330,2200,10,116,29.894032,30.08962,99.34998182097348,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,99,BR4-99,2512305,5870,2330,2200,10,134,29.910077,30.08962,99.40330585763462,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR4,100,BR4-100,2512405,5870,2330,2200,10,144,29.8201,30.08962,99.10427582668044,0,True,1,thpack4.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack4.txt
BR5,1,BR5-1,2502505,5870,2330,2200,12,98,29.695472,30.08962,98.69008648165048,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,2,BR5-2,2502605,5870,2330,2200,12,138,29.670917,30.08962,98.60848026661687,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,3,BR5-3,2502705,5870,2330,2200,12,133,30.069182,30.08962,99.93207624423306,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,4,BR5-4,2502805,5870,2330,2200,12,142,30.078947,30.08962,99.96452929614931,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,5,BR5-5,2502905,5870,2330,2200,12,129,29.853355,30.08962,99.21479566707721,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,6,BR5-6,2503005,5870,2330,2200,12,140,29.923994,30.08962,99.44955768800004,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,7,BR5-7,2503105,5870,2330,2200,12,132,29.983628,30.08962,99.64774563454108,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,8,BR5-8,2503205,5870,2330,2200,12,98,29.826464,30.08962,99.12542597746332,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,9,BR5-9,2503305,5870,2330,2200,12,135,29.956165,30.08962,99.55647495714469,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,10,BR5-10,2503405,5870,2330,2200,12,133,30.034516,30.08962,99.8168670790791,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,11,BR5-11,2503505,5870,2330,2200,12,144,30.0774,30.08962,99.959387988283,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,12,BR5-12,2503605,5870,2330,2200,12,109,29.995648,30.08962,99.68769296521525,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,13,BR5-13,2503705,5870,2330,2200,12,199,29.903486,30.08962,99.38140129386812,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
BR5,14,BR5-14,2503805,5870,2330,2200,12,123,29.741826,30.08962,98.84413960694751,0,True,1,thpack5.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack5.txt
