benchmark_class,case_number,case_id,seed,container_length_mm,container_width_mm,container_height_mm,number_of_box_types,product_id,product_name,length_mm,width_mm,height_mm,qty,weight_kg,stackable,sequence,R1,R2,R3,source_length_vertical_allowed,source_width_vertical_allowed,source_height_vertical_allowed,source_file,source_url
BR6,29,BR6-29,2505305,5870,2330,2200,15,9,BR6-29-P9,890,860,540,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,29,BR6-29,2505305,5870,2330,2200,15,10,BR6-29-P10,1180,940,680,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,29,BR6-29,2505305,5870,2330,2200,15,11,BR6-29-P11,980,630,360,8,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,29,BR6-29,2505305,5870,2330,2200,15,12,BR6-29-P12,810,420,380,11,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,29,BR6-29,2505305,5870,2330,2200,15,13,BR6-29-P13,860,590,390,13,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,29,BR6-29,2505305,5870,2330,2200,15,14,BR6-29-P14,910,670,400,10,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,29,BR6-29,2505305,5870,2330,2200,15,15,BR6-29-P15,730,610,410,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,1,BR6-30-P1,640,530,320,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,2,BR6-30-P2,510,420,280,13,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,3,BR6-30-P3,490,320,300,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,4,BR6-30-P4,1090,680,590,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,5,BR6-30-P5,660,430,320,15,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,6,BR6-30-P6,1200,710,470,6,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,7,BR6-30-P7,1090,570,410,6,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,8,BR6-30-P8,1000,700,280,9,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,9,BR6-30-P9,760,700,510,8,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,10,BR6-30-P10,850,400,260,12,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,11,BR6-30-P11,790,710,550,9,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,12,BR6-30-P12,930,730,550,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,13,BR6-30-P13,1010,750,750,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,14,BR6-30-P14,890,580,530,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,30,BR6-30,2505405,5870,2330,2200,15,15,BR6-30-P15,980,530,360,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,1,BR6-31-P1,700,630,490,9,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,2,BR6-31-P2,840,540,490,12,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,3,BR6-31-P3,890,700,420,12,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,4,BR6-31-P4,800,480,390,6,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,5,BR6-31-P5,1140,470,420,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,6,BR6-31-P6,920,620,340,13,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,7,BR6-31-P7,720,660,430,12,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,8,BR6-31-P8,1200,550,460,11,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,9,BR6-31-P9,1060,620,250,7,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,10,BR6-31-P10,720,530,340,12,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,11,BR6-31-P11,740,440,350,13,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,12,BR6-31-P12,1030,710,280,13,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,13,BR6-31-P13,1150,350,310,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,14,BR6-31-P14,1170,620,390,8,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,31,BR6-31,2505505,5870,2330,2200,15,15,BR6-31-P15,600,320,320,13,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,1,BR6-32-P1,950,760,440,7,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,2,BR6-32-P2,810,470,340,8,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,3,BR6-32-P3,710,520,300,12,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,4,BR6-32-P4,960,520,280,10,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,5,BR6-32-P5,1040,800,500,13,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,6,BR6-32-P6,770,640,570,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,7,BR6-32-P7,750,450,360,7,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,8,BR6-32-P8,650,490,390,13,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,9,BR6-32-P9,700,490,410,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,10,BR6-32-P10,1110,440,420,17,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,11,BR6-32-P11,1080,940,510,11,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,12,BR6-32-P12,430,400,260,8,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,13,BR6-32-P13,700,470,390,8,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,14,BR6-32-P14,840,360,260,5,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,32,BR6-32,2505605,5870,2330,2200,15,15,BR6-32-P15,1030,970,270,7,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,1,BR6-33-P1,400,360,210,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,2,BR6-33-P2,760,450,310,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,3,BR6-33-P3,630,540,510,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,4,BR6-33-P4,1140,770,690,9,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,5,BR6-33-P5,950,570,530,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,6,BR6-33-P6,920,360,200,12,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,7,BR6-33-P7,900,840,470,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,8,BR6-33-P8,840,690,240,10,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,9,BR6-33-P9,570,350,350,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,10,BR6-33-P10,780,760,500,14,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,11,BR6-33-P11,810,670,370,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,12,BR6-33-P12,730,510,430,9,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,13,BR6-33-P13,640,540,300,10,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,14,BR6-33-P14,850,730,510,12,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,33,BR6-33,2505705,5870,2330,2200,15,15,BR6-33-P15,830,580,230,8,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,1,BR6-34-P1,680,350,270,8,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,2,BR6-34-P2,1180,570,430,7,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,3,BR6-34-P3,730,720,360,5,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,4,BR6-34-P4,850,580,500,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,5,BR6-34-P5,860,560,330,7,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,6,BR6-34-P6,990,440,310,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,7,BR6-34-P7,930,540,490,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,8,BR6-34-P8,890,690,260,4,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,9,BR6-34-P9,980,900,740,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,10,BR6-34-P10,580,480,460,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,11,BR6-34-P11,560,550,220,11,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,12,BR6-34-P12,1040,630,590,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,13,BR6-34-P13,800,690,660,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,14,BR6-34-P14,1100,590,580,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,34,BR6-34,2505805,5870,2330,2200,15,15,BR6-34-P15,960,790,630,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,1,BR6-35-P1,1000,330,310,6,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,2,BR6-35-P2,840,680,420,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,3,BR6-35-P3,950,840,310,7,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,4,BR6-35-P4,570,390,300,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,5,BR6-35-P5,760,710,600,11,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,6,BR6-35-P6,710,680,460,11,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,7,BR6-35-P7,1090,510,260,14,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,8,BR6-35-P8,1090,540,450,14,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,9,BR6-35-P9,840,550,290,10,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,10,BR6-35-P10,1040,660,200,9,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,11,BR6-35-P11,1190,760,390,16,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,12,BR6-35-P12,750,740,430,4,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,13,BR6-35-P13,840,360,260,11,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,14,BR6-35-P14,770,450,320,10,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,35,BR6-35,2505905,5870,2330,2200,15,15,BR6-35-P15,750,570,420,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,1,BR6-36-P1,410,390,260,14,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,2,BR6-36-P2,1100,400,340,8,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,3,BR6-36-P3,940,770,520,5,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,4,BR6-36-P4,1190,960,710,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,5,BR6-36-P5,670,630,470,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,6,BR6-36-P6,610,430,310,5,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,7,BR6-36-P7,720,530,350,13,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,8,BR6-36-P8,640,380,380,9,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,9,BR6-36-P9,1100,710,450,9,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,10,BR6-36-P10,730,710,520,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,11,BR6-36-P11,950,920,550,4,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,12,BR6-36-P12,860,740,310,3,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,13,BR6-36-P13,990,620,520,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,14,BR6-36-P14,810,440,310,8,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,36,BR6-36,2506005,5870,2330,2200,15,15,BR6-36-P15,1130,940,700,8,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,1,BR6-37-P1,980,730,440,6,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,2,BR6-37-P2,600,600,380,7,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,3,BR6-37-P3,1050,730,600,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,4,BR6-37-P4,900,770,520,3,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,5,BR6-37-P5,660,580,240,5,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,6,BR6-37-P6,1060,760,550,10,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,7,BR6-37-P7,550,440,360,12,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,8,BR6-37-P8,820,580,230,7,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,9,BR6-37-P9,740,610,580,6,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,10,BR6-37-P10,810,390,240,8,0,True,1,True,True,False,False,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,11,BR6-37-P11,710,650,390,11,0,True,1,True,True,True,True,True,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
BR6,37,BR6-37,2506105,5870,2330,2200,15,12,BR6-37-P12,1050,970,470,4,0,True,1,True,False,False,False,False,True,thpack6.txt,https://people.brunel.ac.uk/~mastjjb/jeb/orlib/files/thpack6.txt
